Data,Label
 Ata ki holo Sakib vaia?Apni out to sobai all out. ,-1
 Unnoti dekhe matha kharap hoye gelo ,-1
But amader hridoy ta venge gelo,-1
 Mushfiq ke bad kora houk ,-1
 Bangladesh besi buje tai na vai ,-1
 Record korte parbi tora ..sencury r wicket er but match jitte parbi na.. ,-1
 ajke mossadek ke ami dusi mone korchi ,-1
 oi century korar jonno ulta palta khelse ,-1
Khub valo hoeche... Jemon Kormo,-1
 nasir k squad a na rekhe badh dile valo hoi. ,-1
 Shes ta ar valo holo na ,-1
 nasir k na nayar jonno harvo. dmn ,-1
 sakib vai ato balo khale o to kiso korte parlo nah ,-1
 Samprotik Bangladesher har gulo bibechona korle mushfiq ar abodan tai beshi... ,-1
 Musfiq Tamim Riyad er bating deke mone holo kono dayetto bod eder kache nai. ,-1
 Moteo na vi o are kon kaje asbena ,-1
Indiar post gulo te arokom comment e galagali shuro hoye jay ,-1
 Shakib batting a kono mon nai ,-1
Ami nijeo ta 30% dekhini mone hoy ,-1
 vai amar message ta kintu porlen na ,-1
 chat kora ki jave na ,-1
 Amni tei security niye england khub pain dicce.. Tar upor abr ai incident ,-1
Ajke amare amar bag nia dhukte dei nai...,-1
 amon lai dile bare bare evabe dhukte thakbe jeta kokhono amader cricket er jonno vlo na ,-1
Bangladesh kiso bola na daika ja ja khusi tai boila jaitase.,-1
 rohinga ra abal tai.salara pare sudhu amader desh e eshe amader onno dhongsho korte.erokom rohinga muslim salader morai uchit. ,-1
 ki bolbo vai.ami amar muslim vai der dekhle lojjay pori.salara koto boro racism.age desh er unnotir chinta korbo tarpor onno kisu. ,-1
 mukhar je tui manus ho ,-1
nijer sarto age dekhce.onner ki holo ata nia vabtece nah.,-1
vai re aj oder rojinga upor hosce.hoyto goto te tomader purbo puruser hoa cilo notuba pustut thako ai din gular jonno. ,-1
 Bangladesh k to dosh dite vol korbe e na karom meyanmar er shena bahini k kiso bolar ba korar khomota to ekhon r tader nai. nijer dosh dhakte onner opor chapiye dicche r ki... ,-1
 kuttar bassara Burma k kisu bolte pare na sudu amader chap de ,-1
 Haramir dol amenesti ki korse? ,-1
 Akhon ki dhoner aga jole uthce?koi er age hinduder upor ottacar bangladese seta to kicu bolen ni.bhagaban ace tai palta jwab dilo seta j vabei hok. ,-1
 Akdin a desh thekeo Muslim der sottrude tarano hobe mone rakhis. ,-1
 tora tader caita kom ki ,-1
 Burma keno sobar putki marar jpg joney orai habu . .sobcheye beshi gajatty . ei desh thekei jai,-1
Keno sala tora jokhon hindu der marchis tokhon dorod hoi na.,-1
 dhorsito norlipto aj amader manobota..... ,-1
 Khub ksto lagche oder jonno ,-1
 Arab e jaa ..isis er hoye kaj kor ,-1
 Muslimder blame korar somoi to jachai bachai er diorkar pore na keo akjon bollo ar oitai sotti hoilo.......... ekhon apnader abar khub jachai bachai korar dorkar pore gelo sala journalist jati tai kuttar jat. ,-1
 din din amra sobai vison hingsro hoye uthci............ ,-1
 Ami rohingya der jonno dukkhito kintu ami Bangladesh r Hindu der jonno o dukkhito ,-1
 bbc tor a ney chenta korty hoby na jane tui ,-1
 vai nijer jatir kosto hole pran kande r onno jatir kosto hole pran kande na.ata k manobota bole na bro. ,-1
 Kothay thake eii sob budhijibi der mulloban montobbo .  jokhon bisser kothao ISIS er hamla hoy ,-1
 Erporew oneke bole sobi mittha. Kew jokhon dekhew na dekhar r jenew na janar van kore cup thke .  tahole tar sathe kotha na bolai valo. ,-1
 Bisho thaka budha der ber kora Myanmar a pathay dawa uchith. ,-1
 Bangaladash a Hindu ra rohinga ,-1
 Ame ke bolbo buj ta parse na ,-1
 Allah ki blind hoye ge6e..? ,-1
 Sala tui ki bal jano. ,-1
 Keno akhn oi deshe keo hamla kore naa? ,-1
 Pakistan er Kormer fall ebar eder bhog korte hocche  .  ekhon 1971 er kotha mone koro jokhon 30lakh Hindur opor tomrao ai kaaj tai kore chile ,-1
 Toder ki r kisu korar nai donersongo ,-1
 Jakir nayek ki tor mar vatar hoy jakir jakir nayek eto support karis ,-1
 ar ki korte ba parba sala malaun yer baccha ra ,-1
 Jakir thakly Hindu are Hindu thake be na ,-1
 tahole a desh theke hindu der k tarate hobe ,-1
 Starjalsa bondho kora darker taratari. tato korbe na. ,-1
 Internet ki india kine niche naki ,-1
 Amra kono soronarthi chai na ,-1
 Yes vai but amader sorkarer obosthanta khub koster. ,-1
 Jakir khan seta apnar vol sidante nite jachei ,-1
 oi miya apnar jaga dokhol korbe. r morle kototuku jaga paben age tader asroy deya hok. pore dekha jabe tader ki kora jay . jodi manus na bache tahole jomi diya ki hobe ,-1
 Chop shalara desh choto holei to balo ,-1
 jodi shahajjo korte na paro..... tahole... manusher khata theke nam ta kete dau....... ,-1
 Great politics ...r koi din por bangladesh er Hindu der India and Indiar Muslim der k bangladesh e pathiye dile aro valo ....tokhon bojha jabe k kar bhai r k kar bondhu ....? ,-1
 bangladesh sorkar er ucit duroto simanthe bjp to ache  .  senabahini motaen kora jate kore ronhinga dukhte nah pare  .  sala rah ei desh eh aisa akam korbo ,-1
 Bd manush der ovab puron korte pare na abr refugee der deshe thai diche ,-1
 Kostota sojjo hoy na odr ,-1
 Buddo der mryanmare pathiye dite hobe bangladesh theke ,-1
 Hlp korbo r ki .halar nastik shorkar ,-1
 Mayan mar ke ki kew ses korte pacena ,-1
 ader bahir kore dewa houk.amader deshe kawa thakar ovab ar ora ase aro osanti creat korce ,-1
 Bangladesh ki filistine hobe na ki ,-1
 Are bai eder modde oneke ase nesakhor onek ase bikkhuk jara poti din kompokkhe 1200tk inkam kore bissas jodi karo na hoi tahole choddobese oder pase thakun abong khoj korun taholei tottho peajaben ,-1
 Kuttar Baccha Tor deshe joto population nei tar ceye one beshi Muslim India te ache borong tor moto kuttar cheye onek sukhi ache  .  M.C khali janish Shamprodaik Riot srishti korte na ? Tor Maa Baa etai sikkha diyeche toke naki tor So Called Islam?? ,-1
je desh a punishment rape hote pare shei desh k r ki bolbo... ,-1
 Taka badol karar janno na musolman ra BJP kono montri bhalo kaj karle tader dekhe matha kharap je kendre abar BJP tai taderi mone hochche pagla kukure kamre che  ,-1
 eder duk te dea jabe na era sob desh nosto kor e fele ,-1
 eder moto beadob r batpar kono des e nai ,-1
 Bangladesh theke roj 650 er besi hindu tarano hocce. sabas maynamar. ,-1
 Pakistan aro close karon ora tor maka na chudla Tue hotis na... ,-1
 o cara r lok ni dunia ,-1
 biadope na ar sonta balo lagena ,-1
 Jeta 10 yr age amadr somosto grame chalu hoyeche. seta toder aj chalu holo tao sudhu dhaka te. tora nijera bujh tora kothay thakis. ,-1
Jemon ta Pakistan korto amader 71 er age ,-1
40 te amra vote na dile Pakistan e hoina ,-1
 Mihaz vai dunia te HINDU namer kono dhormo e nai ,-1
 Sharif Rehman ole baba tui toh noble pabi re ???? koto janis ,-1
 Khan Noor Islam Bobir tui madrassa te por tui india r constitution janis na toke boleo labh nei katadeshi toh ,-1
 Hindu hole amar bolar kichu nai ,-1
 Ki r korbe taka inkame to korte Hobe banglay to kaj nei. ,-1
 Bangladesh er ank jaygay net problem kore Amar bari Pirojpur barite gele net use korte pari na kotha bolte pari na khub problem hoy ,-1
 phone company gulor CEO der aktu grama patano dorkar ame mon a kore ta hola bujba ki obasta network ar ,-1
 Kon digital desh e bas kori amra. Nijer barite phone die ktha thik mto bolte pari na. 3g network er ktha bad e dilam. 2g network e thik mto pai na. ,-1
 Bangladesh er sob mobile newark cimpani gulo Jonogon k Mittha kotha bolse 3G seba gram er dike paowa e jayna.,-1
Amon ki sadharon Call a onek somossa ,-1
 Banglalink sobcheye baje sim. 10 gb free er kotha sune 150 taka diye sim kinlam kintu 2g network o nai. ,-1
 Gramer agolo to grahook mone hoy na oder ,-1
 Agree..matir ghar a pay e na ,-1
 Airtell a 5minute kotha bolte giye call drop hoyechilo 18bar ,-1
 100% Right kotha grame net paoa jay na ,-1
 Sob sim company faltu.. r kichu bolar nai ,-1
 Amader village a airtel er net take na ,-1
 Grama to teletalk ar network e nai .....     ,-1
 moteo vlo na eder seba.... ,-1
 Are o der to kono Samosshay nay sekend geley to oder kamay r amader to ,-1
 Comments je korbo tateo 4 minute laglo gramay. ,-1
 gp .  bl . airtel bole berai tara naki desher shob jaigai 3g service dicche but amito amr bashar shade utheo paina ,-1
 Network company ke 420 er Mamla kora uchit... oder moto fakibaaz company BD e ar keo nai.. ,-1
 shop sime falto shop dakat ader keh kisu bolte pare na karon manos sim sara akhon colta paemrve na tai dakati korei jache ,-1
 banglaling ar net ato kharap ami ctg r halishohor ai paina .  amar mone hoi asob sim co. der bro maper joripana kora uchit,-1
jara net ar seba thik mto dite parena tader adeshe na rakhay valo. kosto kore kamano tk r kon mullo e ora dite janena. ,-1
 10 bar try korle ekbar call jayna...agula bole network. ..emon faltu network monehoy prithibir r kono desh e nai... ,-1
Gp te to 1min kotha bola jai na santi moto.,-1
 Uth ar mut beshi kheye felechis naki ,-1
 Hindu der sathe kotha bolar ki ase Ora manusher porjaye pore na. Faltu lokjon. Areee hidur bacchara .  vebe dekh okhane manush mara jasse .  tora ki manush? ,-1
 Bangladeshe jogon hindure upor ottachar hoy tokho tora guyer modhe mukh dhukiye thakis akhon okhane musholman marche dhekhe toder fete jache . shala beiman kothakar ,-1
Apnake bole ki lav.apnar vitor to monsotto nai. ,-1
 Kumar k bolce.amra j valo tar proman tui ei kotha bolar poro toke kichu kora hocce na.,-1
Bangadesh e shuke acis to tai vute kilacce.,-1
Dormo bad deye ekbar manus hoye chenta kor j mayanmare koto manus mara jacce ,-1
 Siddik masud toder choti boi Quran a onek jukti ase madarchod Kangladeshi ,-1
 Oi khankir chele jahin .  hindu dhormo nie kamrakamri koris keno baincod????? ,-1
 Vai akta mondir akta manusher bishas..bishas venge media coverage dia ki hobe..jibon jai r media coverage.. ,-1
 koi muslim naki vai vai.,-1
 Jaibole na kano tader firiye dea thik hoye nai... ar jonno subaike khesharat dite habe.. ,-1
 Bangladesh Hindu der opor ja ottachar korcho ata ki tik korcho ? At a tomader pep r fol. ,-1
 sowaber kaj korche bangladesh. khali ai gular sathaye parbo. parle india re bas dik khekhi kamon pare ,-1
 Ek muslim jati r ek muslim der sahajjo ki kore korte parlo na???? but judder somoy to amra india giye asroy niye chilam kichu lokh vule giyechi tai na ,-1
 Hasina bobo ekdin avabe jaiga khujbe tokon hoito ba bujte parbe refuji ka ke bole dua kori allahar kase barma muslim der ke safe korok ,-1
 Ekhon to amader gorber somoye n muslim rashto golur o karon tara tader bondhu derke khushi korte nij jati ke agune purate sokkhm hoye che ,-1
 Amra india ke uskani debo bangladesher sathe judho laganor jonno ar sober age bjb na bal guloke giye marbo ami nije jabo kukur goloke marte ,-1
 india theke jodi hindu ra asto ta hle hasina nejer bari thkte dete but eder debe bcz era muslman ,-1
 khub e kharap kaj.. oder refugee camp kore rakha jete pare ,-1
 Dos amader Bangladesh sorkarer upore haji giri dekasse r vitore tar mon onek nongra........ ,-1
 harami bgb oder ki ma bon vai sontan nai.....halr bgb ,-1
 Khub kharap korlo kajta aktuo thik holo na ara ki manus na .naki manus rupa soytan ,-1
 hasina aidin seyes noy din asche hasina tor kapor kole nibo ,-1
 Islam bole muslim ar bipode muslimke agie aste kintu amra kemon muslim ,-1
 hasina je musolmanke ke grina kore tar onek proman ase eta o ekta proman ,-1
 india 1971 e lakh lakh bangladeshi nagarik der asroy diyechilo.....ar Kangladesh ke dekho nijer jater lokeder thai dei na....ei holo kangladeshi muslim...eder moto soitan prithibite aar keu nai.. ,-1
 mayanmar khub taratari dhongsho hobey. ,-1
 kosto laglo .... muslim hoye muslim baider help korte pare na Bangladesh Government ......... ,-1
 world e sob des miliye ...muslim der sonkha 150 koti...r shudu India te hindu der shonkha ..110 koti ki tahole ki bujla katu r bacha ra ,-1
 Ami bujhte parchina Bangladesh kno eder help korchena..sotti ki Bangladeshi ra sarthopor....... ,-1
 Ashraf tui ki BAL ?,-1
 Jasob Pagla ra ulta palta bola tara dash cara cola jak. ,-1
 Political leader ra ai bisoye inter fair korbe na karon nijerai to randi khor..... ,-1
 Tar pore ki flate Er shathe sara jibon songsar korbe  ? ,-1
 hay ra duniya. ki din alo ra? ,-1
 Njerai njeder desh e minority r sathe ki korche dekhe na onno dike takay ,-1
 Bangladesh ar hinduder opor jodi ottacar kora hoto tobe hindura sob ai desha thakte partona malaon Der desh a palate..... ,-1
 World er big big leaders ra akhon kono khota bolchee na keno Miyarmar niye ?,-1
Tahole dore nite hobe West thake Waste porjon to sob Country er president golo Layer also Thief,-1
 Jara bipoder shekar tader banglai niye eshe poro barmai Boma mere dile to hoi Sop sumosha somadhan. ,-1
Kintu ami Tumary nafrat kori,-1
 ader manusatya bole kichu nei. Ki kore niraporadh loker opor avabe attyachar kore. Muslim bole bolchona .  hok se muslim ba amuslim niraporadh loker oper attaychar kara maha pap. ,-1
 Jei din ami kono rokomer khomota hate pabo sober age Myanmar ke urabo ,-1
 yes.R muslim mane oder jom. ,-1
 sorkar keno ato nictur hote pare mushlmaner sate? ,-1
 Rohinga k dukty daily sob somadan hobena broing tader proti Myanmar sanabahinir ottasar r o barby ,-1
 hindu der kicu hole anader sorkar ektu besi kade ekhon chup kno ? ,-1
 hotasar oviman eto besi prokhor j amar a bisoy bolar kono vasa e ber hosse na ,-1
 kintu rape hole problem nei nki British dalal ,-1
 Bala ase to prem ar nostamir sojog paise na a jonno ,-1
 Narir kosto Ami jani . karon Ami 17 hours non stop kaj kora ek nari . ,-1
 6.4 ta 7.4 hye gelo .  .  Sala dhopbaj paper ,-1
 Japan buddist bole bhumicampa howar por o kichu hoi ni ,-1
 whats a comment tahole allaha o ki UN er moto suru korche naki. UN jemon mayanmar k kichu na bole ulto bangladesher moto daridro desh k border khule dite chap sristy korche... ,-1
Mayan mar a manus marcha tate kono khobor nai. ,-1
 bbc pagol hoye geche....pabnai ekta sit faka ache ,-1
 Dekhe ki hobe kukurer kando to sob somoy delis. ,-1
 Joto din jabe world aro kharp hobe ... vlo kichu ar hobe na ..... ,-1
 allah gojob tuder upor 1din hole o porbe oi din tura palabar jaiga kuje pabi na ,-1
 Shironamti banorer kando na kore barong manusher kando korle bhalo hoto . karon manush ekhon poshur cheeo adhom hoye gache. ,-1
 Muslim ra manus kbe hbe ektu jante icce kore ,-1
 AKTA valo kaj korte gele to hobai... Boro Boro kota C. M ar nije to daradar taka mare Bose ache koto koti ache tar Sims nei.. ,-1
 Morbe to takar soke morce ,-1
 Kalo taka joma dite giye moreche ,-1
 Anek taka thakle Mara porbey ,-1
 Birodhi ra na jara chor tara ... ,-1
 Toi sala to mone hoi indiar dalal ,-1
 Vai oder sathe kotha bole kono lav nei. Muslim kono deshe jodi durvikkho hoy ar lakh lakh lok mara jay tobu era muslim der dosh khujbe. ,-1
 Bangladesh a ar thekeo besi artachar cholse... se khone to karo doya hoyna ,-1
 tora bbc to oder dalal ,-1
 Bangladeshi raar muslim nei sob kafhir hoye geche ,-1
 R toder desh theke jey hindura india tey asche. Mane asche na tora mere tarachis sei kothato to kokhono bolisna ba likhisna sala kangladeshi ra ,-1
age uttor de ... 47 bochhore purbo pakistan totha adhuna Bangladesh e Hindu ra 33% theke 8% e ki kore hoye gelo ... oder mere ba tariye somottyi churi dakati ke korlo ? Allah naki Md. ? ,-1
 o ki baba naki janoer... ,-1
 Baba namer kulwgku sala k cokh twle ne ta hole valo ghumate parbe ,-1
 neshakhor baba sutho baba amon korte pare na. ,-1
 C a ki manus ? ,-1
 manobota aj pukurer jole  ,-1
 md badol tui to ma r boner putki dekhis naki ja tor vasa ,-1
 rate belay .  churi kore border e ki korte ase?? ,-1
 Akash Ch# Motherchod Tui dharmo niye kotha bolli keno ** Tor vogoban k chude r ekta vogoban baniye debo...durgar gude paykhana kore debo motherchod ,-1
 Chor morle ato keno kanakati .  .  .  .  chori na kore kajj kore kha ,-1
 Malu salara ekhane ki kore? ,-1
 ?????? Dharmo sex er dharmo ma choda dharmo Toder vogoban Goness nijer ma parboti k chudechilo tui nijei bol goness ki parboti k chudechilo ki na tora to oi goness er alokito pothei cholis.. ,-1
 khankir chhele gulo .....khachhe INDIAR r INDIA kei gal dichhe ....bokachoda kagladesi ,-1
 bangali j okritanggo jati etai tar proman amra j banglai kotha boli etey tader obodan onekangse simanto hottar bichar kortei hobe amrao chai tai bole paglamu na...... ,-1
 Pakistan ke na vagiye...Bangladesh e rekhe dile valo hoto...roj eder juto marto.. ,-1
Tomra jader dao  .  tara to sob awmilig are bnp boro boro neta. ,-1
 Kottar baccha.amader deser mokti joddara na kheye mortese.r ai salo tar dada der k sahojjo kore. ,-1
 R kato chatukarita korbe ......vay ato kiso na kore desh ta india hate dia diley to paro.... ,-1
Kotha holo Indian army je shokol shompod churi kore niyece tar ki hobe ,-1
 eto drama na kore pura deshta diye dilei hoy .  .  nijer desher manush na kheye more r oni .  ,-1
 Jader desher public 1bela pet vhore khele onno belai ki khabe tar chinta hoi tara kina india ke taka dibe jan nijer desher jonogoner chinta korun jotosob ,-1
 Bangladeser nihoto poribar rai to aj porjonto sommanona ba sahajjo pailona.. ,-1
 nij desher onek mokti joddha ache jara akhon vikkha kore khay .  tader khobor newar keu nai .  onara ache rendia niye. ,-1
 R muslim der hlp kore na .nadtik shorkar ,-1
 Kenglu gulo ato khepe gelo kano?? ,-1
 khnki magi desh take diye dilay to hoi ,-1
 Taka or bap er naki ,-1
 Dur ki bola ..pgl naki ,-1
 Des ta e to dia dise . r Ki dibe ,-1
 Bangladesh take ei rendia k diea din . ,-1
